gene_accession,cipdic0none_S3,cipdic0_S2,cipdic0none_S2,cipdic0none_S1,cipdic0_S3,cipdic0_S1
MEG_5423|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|PCOE,1226.0,646.0,855.0,958.0,1534.0,1584.0
MEG_5819|Drugs|Fosfomycin|Fosfomycin_target_mutation|PTSL|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3183|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_5327|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4173|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKE,4705.0,3932.0,5722.0,5452.0,5219.0,6627.0
MEG_6956|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERB,0.0,10.0,0.0,16.0,58.0,8.0
MEG_2500|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,24.0,41.0,0.0,0.0,8.0
MEG_7043|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,850.0,22.0,34.0,491.0
MEG_1287|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAI,0.0,19.0,8.0,307.0,269.0,194.0
MEG_4350|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,86.0,91.0,141.0,191.0,60.0,223.0
MEG_3965|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,0.0,0.0,11.0,0.0
MEG_2378|Drugs|betalactams|Class_A_betalactamases|CTX,14925.0,8176.0,17701.0,19511.0,15624.0,22801.0
MEG_2900|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETB,2440.0,2023.0,2820.0,2769.0,2605.0,3286.0
MEG_7132|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,55.0,0.0,0.0,0.0,92.0,125.0
MEG_2955|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,2.0,0.0,3.0,2.0,3.0
MEG_6959|Metals|Tellurium_resistance|Tellurium_resistance_protein|TERE,89.0,136.0,159.0,113.0,217.0,188.0
MEG_6617|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,51.0,295.0,25.0,101.0,62.0,51.0
MEG_6615|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,97.0,513.0,69.0,165.0,86.0,601.0
MEG_7374|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,250.0,367.0,0.0,162.0,0.0,59.0
MEG_5782|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_ABC_efflux_regulator|PHOB|RequiresSNPConfirmation,340.0,401.0,557.0,574.0,298.0,690.0
MEG_6634|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,52.0,268.0,17.0,69.0,43.0,17.0
MEG_6939|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,36.0,0.0,0.0,0.0
MEG_2536|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,10.0,0.0,0.0,0.0,0.0
MEG_2704|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EFMA,0.0,171.0,67.0,0.0,0.0,0.0
MEG_1119|Drugs|Multi-drug_resistance|MDR_regulator|ARLS,0.0,43.0,0.0,57.0,89.0,222.0
MEG_3079|Biocides|Acid_resistance|Acid_resistance_protein|GADC,8302.0,6563.0,9004.0,8495.0,7996.0,10192.0
MEG_137|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC6-PRIME,13.0,0.0,0.0,0.0,0.0,0.0
MEG_7869|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,36.0,106.0,24.0,14.0,0.0,0.0
MEG_6838|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,47.0,0.0,0.0,30.0
MEG_876|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,14.0,0.0,0.0,0.0,0.0
MEG_1732|Drugs|Lipopeptides|Daptomycin-resistant_mutant|CLS|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,1.0
MEG_3227|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_690|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEI,0.0,0.0,0.0,66.0,26.0,0.0
MEG_3753|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|MDTG,4474.0,3443.0,5332.0,4416.0,4243.0,5838.0
MEG_1652|Biocides|Biguanide_resistance|Biguanide_cation_efflux|CEPAB,594.0,977.0,1244.0,1428.0,629.0,1702.0
MEG_3513|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|KPN,3377.0,2971.0,4297.0,4120.0,3588.0,5003.0
MEG_7240|Drugs|Tetracyclines|Tetracycline_inactivation_enzymes|TETX,0.0,22.0,26.0,27.0,0.0,20.0
MEG_3837|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,698.0,816.0,238.0,1621.0,578.0,1288.0
MEG_7499|Drugs|Glycopeptides|VanC-type_regulator|VANSC,412.0,390.0,0.0,0.0,0.0,52.0
MEG_5361|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6633|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,0.0,166.0,35.0,65.0,42.0,28.0
MEG_3449|Biocides|Multi-biocide_resistance|Multi-biocide_RND_efflux_pump|KEXD,1026.0,1036.0,900.0,1485.0,596.0,1635.0
MEG_1589|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,0.0,40.0,0.0,0.0,0.0
MEG_2684|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,212.0,167.0,213.0,208.0,193.0,234.0
MEG_1177|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|ARSRM,0.0,65.0,49.0,57.0,0.0,45.0
MEG_7362|Drugs|Glycopeptides|VanC-type_resistance_protein|VANC,128.0,67.0,0.0,144.0,0.0,0.0
MEG_4365|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,0.0,0.0,118.0,85.0,0.0
MEG_2498|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,16.0,13.0,9.0,0.0,12.0
MEG_376|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|ABES,0.0,0.0,0.0,20.0,11.0,0.0
MEG_6609|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,0.0,0.0,0.0,0.0,18.0
MEG_3751|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|MDTE,7734.0,6137.0,8802.0,8202.0,5783.0,10177.0
MEG_4204|Biocides|Paraquat_resistance|Paraquat_resistance_protein|NMPC,0.0,271.0,0.0,0.0,336.0,0.0
MEG_6727|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,51.0,0.0,0.0,0.0
MEG_6432|Drugs|betalactams|Class_A_betalactamases|SHV,0.0,0.0,0.0,7.0,0.0,0.0
MEG_2532|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,10.0,0.0,0.0,4.0,0.0,0.0
MEG_1216|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|BCRCM,0.0,0.0,0.0,46.0,0.0,0.0
MEG_2957|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,800.0,0.0
MEG_6711|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,33.0,0.0,0.0,0.0
MEG_7184|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETQ,64.0,86.0,95.0,141.0,66.0,142.0
MEG_6139|Drugs|Lipopeptides|Daptomycin-resistant_beta-subunit_of_RNA_polymerase_RpoC|RPOCL|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_7863|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|ZRAS,0.0,0.0,547.0,511.0,0.0,667.0
MEG_1279|Drugs|betalactams|Class_C_betalactamases|BLAEC,646.0,562.0,951.0,1548.0,664.0,996.0
MEG_6863|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,29.0,0.0,0.0,16.0
MEG_6135|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,2.0,2.0,0.0,0.0,3.0,1.0
MEG_6671|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,48.0,0.0,0.0,26.0
MEG_6606|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,31.0,0.0,0.0,0.0,40.0
MEG_2897|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,1633.0,1191.0,1999.0,1129.0,874.0,2291.0
MEG_2904|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,0.0,0.0,0.0,0.0,0.0,52.0
MEG_692|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ADEJ,0.0,285.0,332.0,1156.0,568.0,0.0
MEG_728|Drugs|betalactams|Class_C_betalactamases|AMPC,3160.0,912.0,1015.0,684.0,788.0,2195.0
MEG_7052|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,11.0,21.0,1232.0,46.0,120.0,710.0
MEG_2535|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,0.0,0.0,8.0,0.0,0.0
MEG_1165|Metals|Arsenic_resistance|Arsenic_resistance_protein|ARSD,0.0,0.0,8.0,0.0,0.0,0.0
MEG_4122|Metals|Multi-metal_resistance|Multi-metal_MFS_efflux_regulator|NCRB,13.0,0.0,7.0,0.0,6.0,15.0
MEG_3648|Drugs|Multi-drug_resistance|Multi-drug_ABC_efflux_pumps|LSAE,23.0,0.0,0.0,0.0,0.0,0.0
MEG_4359|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,88.0,0.0,0.0,0.0,122.0
MEG_3836|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_regulator|MEPR,0.0,71.0,0.0,91.0,93.0,158.0
MEG_6678|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,12.0,51.0,0.0,0.0,20.0
MEG_8445|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|PARC|RequiresSNPConfirmation,4109.0,2997.0,4757.0,3823.0,3979.0,5638.0
MEG_1019|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,211.0,1214.0,3234.0,391.0,287.0,1934.0
MEG_6128|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,29.0,0.0,0.0
MEG_6097|Drugs|Rifampin|Rifampin-resistant_beta-subunit_of_RNA_polymerase_RpoB|RPOB|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_5424|Metals|Copper_resistance|Copper_resistance_regulator|PCOR,1629.0,884.0,1217.0,1364.0,1845.0,2301.0
MEG_7201|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETS,41.0,0.0,0.0,0.0,0.0,0.0
MEG_2671|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,166.0,129.0,223.0,217.0,206.0,266.0
MEG_1302|Drugs|betalactams|Penicillin_binding_protein_regulator|BLAR,0.0,0.0,0.0,152.0,0.0,0.0
MEG_6925|Drugs|betalactams|Class_A_betalactamases|TEM,83.0,45.0,294.0,29.0,0.0,181.0
MEG_6827|Drugs|betalactams|Class_A_betalactamases|TEM,24.0,0.0,80.0,0.0,0.0,35.0
MEG_7028|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,156.0,27.0,59.0,33.0,43.0
MEG_963|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,17.0,9.0,0.0,0.0,0.0
MEG_2638|Drugs|Trimethoprim|Dihydrofolate_reductase|DHFR|RequiresSNPConfirmation,0.0,0.0,0.0,8.0,0.0,0.0
MEG_7313|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,29.0,26.0,0.0,34.0,14.0,3.0
MEG_2455|Metals|Copper_resistance|Copper_resistance_protein|CUTC,1908.0,1574.0,2147.0,2083.0,2024.0,2514.0
MEG_3253|Biocides|Acid_resistance|Acid_resistance_protein|HDEA,2483.0,2171.0,3014.0,2760.0,1940.0,3408.0
MEG_3620|Drugs|MLS|Lincosamide_nucleotidyltransferases|LNUG,2948.0,0.0,0.0,0.0,0.0,0.0
MEG_2606|Drugs|betalactams|Class_C_betalactamases|DHA,16.0,0.0,83.0,40.0,0.0,0.0
MEG_8249|Drugs|MLS|Macrolide-resistant_23S_rRNA_mutation|MLS23S|RequiresSNPConfirmation,96843.0,78614.0,115965.0,97584.0,83957.0,135483.0
MEG_2962|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,4.0,0.0,20.0,11.0,13.0
MEG_1247|Drugs|betalactams|Class_A_betalactamases|BLAA,0.0,41.0,58.0,421.0,237.0,0.0
MEG_1246|Drugs|betalactams|Class_A_betalactamases|BLAA,0.0,26.0,45.0,290.0,142.0,11.0
MEG_2393|Drugs|betalactams|Class_A_betalactamases|CTX,0.0,58.0,0.0,0.0,0.0,48.0
MEG_2868|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,968.0,1129.0,548.0,1301.0,968.0,1439.0
MEG_6601|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,19.0,0.0,0.0,0.0,25.0
MEG_410|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|ACRF,9877.0,7925.0,11176.0,10640.0,10219.0,12973.0
MEG_2831|Drugs|MLS|23S_rRNA_methyltransferases|ERMF,0.0,12.0,34.0,30.0,0.0,0.0
MEG_1580|Drugs|Phenicol|Chloramphenicol_acetyltransferases|CATA,0.0,86.0,27.0,0.0,0.0,11.0
MEG_6815|Drugs|betalactams|Class_A_betalactamases|TEM,11.0,12.0,39.0,0.0,0.0,30.0
MEG_3077|Biocides|Acid_resistance|Acid_resistance_protein|GADA,74.0,245.0,57.0,143.0,270.0,181.0
MEG_3215|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4169|Metals|Nickel_resistance|Nickel_ABC_efflux_pumps|NIKB,2218.0,1801.0,2608.0,2522.0,2397.0,2998.0
MEG_3448|Drugs|Aminoglycosides|Aminoglycoside_efflux_pumps|KDPE,5545.0,4001.0,6689.0,5347.0,5671.0,7519.0
MEG_7312|Drugs|Elfamycins|EF-Tu_inhibition|TUFAB|RequiresSNPConfirmation,451.0,260.0,368.0,76.0,37.0,411.0
MEG_1445|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,0.0,0.0,15.0
MEG_64|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,24.0,120.0,14.0,37.0,0.0,138.0
MEG_7117|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,67.0,0.0,0.0,0.0,182.0,0.0
MEG_2898|Multi-compound|Biocide_and_metal_resistance|Biocide_and_metal_ABC_efflux_pumps|FETA,4250.0,3451.0,4967.0,4788.0,4509.0,5658.0
MEG_5392|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,572.0,157.0,0.0,0.0,524.0
MEG_7819|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|YDEO,4058.0,3116.0,5463.0,3916.0,3736.0,5648.0
MEG_2902|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|FEXA,0.0,0.0,0.0,0.0,0.0,33.0
MEG_2954|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|FOLP|RequiresSNPConfirmation,0.0,22.0,0.0,0.0,0.0,15.0
MEG_3832|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MEPA,0.0,35.0,0.0,105.0,129.0,298.0
MEG_730|Drugs|betalactams|Penicillin_binding_protein|AMPH,696.0,1021.0,1427.0,1756.0,684.0,2011.0
MEG_6|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_3731|Drugs|Lipopeptides|Colistin_phosphoethanolamine_transferase|MCR,0.0,0.0,0.0,0.0,0.0,37.0
MEG_3193|Drugs|Fluoroquinolones|Fluoroquinolone-resistant_DNA_topoisomerases|GYRA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6597|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULI,0.0,26.0,0.0,0.0,0.0,13.0
MEG_2725|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_pumps|EMRB,4701.0,4248.0,5961.0,5362.0,4934.0,6642.0
MEG_1690|Drugs|betalactams|Class_A_betalactamases|CFX,0.0,0.0,19.0,0.0,0.0,0.0
MEG_2499|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,21.0,45.0,0.0,0.0,0.0
MEG_6779|Drugs|betalactams|Class_A_betalactamases|TEM,13.0,0.0,36.0,0.0,0.0,21.0
MEG_7119|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,0.0,0.0,0.0,0.0,158.0,0.0
MEG_2993|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,76.0,108.0,190.0,152.0,87.0,227.0
MEG_1107|Biocides|Multi-biocide_resistance|Multi-biocide_resistance_regulator|ARIR,2070.0,1438.0,2390.0,2021.0,1600.0,2447.0
MEG_5368|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_2673|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|DSBA,167.0,150.0,228.0,165.0,202.0,221.0
MEG_3071|Drugs|Fusidic_acid|Fusidic_acid-resistant_mutation|FUSE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,1.0,0.0
MEG_3759|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MATE_efflux_pumps|MDTK,4796.0,4023.0,5933.0,5230.0,4923.0,6616.0
MEG_7061|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,0.0,0.0,0.0,23.0,0.0
MEG_7020|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,0.0,117.0,0.0,63.0,0.0,49.0
MEG_5393|Drugs|Aminocoumarins|Aminocoumarin-resistant_DNA_topoisomerases|PARE|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_6927|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,151.0,230.0,28.0,63.0,115.0
MEG_2538|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,4.0,0.0,0.0,0.0,0.0,0.0
MEG_943|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,13.0,0.0,0.0,0.0
MEG_3831|Drugs|Lipopeptides|Lysocin-resistant_mutant|MENA|RequiresSNPConfirmation,0.0,0.0,0.0,0.0,0.0,0.0
MEG_4103|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|MVRC,841.0,1191.0,1671.0,1739.0,1295.0,1670.0
MEG_3842|Metals|Mercury_resistance|Mercury_resistance_protein|MERA,545.0,1983.0,360.0,1558.0,775.0,1878.0
MEG_2896|Metals|Multi-metal_resistance|Multi-metal_ABC_efflux_pumps|FECE,2742.0,1498.0,3234.0,1323.0,933.0,3697.0
MEG_6831|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,48.0,0.0,0.0,0.0
MEG_6982|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TET38,0.0,0.0,0.0,28.0,48.0,124.0
MEG_2835|Drugs|MLS|23S_rRNA_methyltransferases|ERMG,0.0,0.0,14.0,0.0,0.0,0.0
MEG_404|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ACRD,447.0,756.0,987.0,0.0,0.0,1399.0
MEG_6875|Drugs|betalactams|Class_A_betalactamases|TEM,833.0,1088.0,4599.0,0.0,0.0,2562.0
MEG_1058|Drugs|Aminoglycosides|Aminoglycoside_O-phosphotransferases|APH3-DPRIME,29.0,177.0,488.0,71.0,40.0,284.0
MEG_8712|Drugs|betalactams|Class_A_betalactamases|TEM,22.0,15.0,69.0,0.0,0.0,38.0
MEG_3873|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,94.0,78.0,24.0,276.0,89.0,153.0
MEG_6845|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,12.0,0.0,0.0,0.0
MEG_7044|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETB,0.0,0.0,888.0,0.0,0.0,581.0
MEG_7060|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETC,0.0,0.0,19.0,0.0,0.0,0.0
MEG_3874|Metals|Mercury_resistance|Mercury_resistance_protein|MERP,123.0,212.0,32.0,235.0,122.0,251.0
MEG_6947|Drugs|betalactams|Class_A_betalactamases|TEM,14.0,0.0,29.0,0.0,0.0,13.0
MEG_1488|Metals|Multi-metal_resistance|Multi-metal_resistance_regulator|CADX,405.0,1937.0,610.0,1149.0,314.0,275.0
MEG_4197|Metals|Nickel_resistance|Nickel_resistance_protein|NIRC,0.0,93.0,0.0,63.0,24.0,31.0
MEG_878|Drugs|Aminoglycosides|Aminoglycoside_O-nucleotidyltransferases|ANT3-DPRIME,0.0,0.0,0.0,5.0,0.0,0.0
MEG_4128|Metals|Nickel_resistance|Nickel_MFS_efflux_regulator|NCRYN,233.0,122.0,432.0,78.0,203.0,588.0
MEG_6540|Biocides|Peroxide_resistance|peroxide_resistance_protein|SODA,2876.0,2538.0,3546.0,3358.0,3202.0,4164.0
MEG_5830|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_SMR_efflux_pumps|QACEDELTA1,5.0,64.0,0.0,0.0,0.0,81.0
MEG_6662|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,33.0,0.0,0.0,0.0
MEG_7105|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,148.0,38.0,0.0,0.0,114.0,75.0
MEG_6013|Drugs|Fluoroquinolones|Quinolone_resistance_protein_Qnr|QNRD,0.0,0.0,45.0,0.0,0.0,0.0
MEG_4217|Metals|Multi-metal_resistance|Multi-metal_resistance_protein|NREB,0.0,60.0,66.0,309.0,241.0,0.0
MEG_7087|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETJ,499.0,332.0,487.0,0.0,0.0,360.0
MEG_2547|Drugs|Trimethoprim|Dihydrofolate_reductase|DFRA,0.0,8.0,0.0,5.0,0.0,0.0
MEG_411|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|ACRR|RequiresSNPConfirmation,95.0,97.0,207.0,160.0,223.0,180.0
MEG_4352|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXB,0.0,113.0,311.0,572.0,105.0,230.0
MEG_8659|Drugs|Multi-drug_resistance|Multi-drug_RND_efflux_regulator|RAMR|RequiresSNPConfirmation,101.0,178.0,232.0,314.0,109.0,330.0
MEG_6826|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,9.0,30.0,0.0,0.0,22.0
MEG_2116|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_regulator|CPXAR,374.0,609.0,899.0,1079.0,422.0,1192.0
MEG_6862|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,49.0,0.0,0.0,0.0
MEG_6798|Drugs|betalactams|Class_A_betalactamases|TEM,15.0,0.0,53.0,0.0,0.0,31.0
MEG_3962|Drugs|betalactams|Class_C_betalactamases|MIR,0.0,0.0,0.0,0.0,0.0,14.0
MEG_2454|Metals|Copper_resistance|Copper_resistance_protein|CUTA,2554.0,2070.0,2946.0,2722.0,2681.0,3475.0
MEG_2991|Drugs|Fosfomycin|Fosfomycin_thiol_transferases|FOSA,19.0,23.0,103.0,171.0,18.0,133.0
MEG_1447|Drugs|betalactams|Class_A_betalactamases|BLAZ,0.0,0.0,0.0,0.0,0.0,22.0
MEG_6912|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,85.0,0.0,0.0,0.0
MEG_4283|Drugs|betalactams|Mutant_porin_proteins|OMP37,904.0,1384.0,1589.0,1883.0,883.0,2231.0
MEG_7137|Drugs|Tetracyclines|Tetracycline_resistance_ribosomal_protection_proteins|TETM,105.0,0.0,0.0,0.0,237.0,0.0
MEG_7015|Drugs|Tetracyclines|Tetracycline_resistance_MFS_efflux_pumps|TETA,28.0,175.0,28.0,105.0,33.0,50.0
MEG_2870|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_MFS_efflux_regulator|EVGS,18898.0,12897.0,22627.0,19564.0,17683.0,24103.0
MEG_20|Drugs|Aminoglycosides|Aminoglycoside_N-acetyltransferases|AAC3,0.0,92.0,18.0,30.0,0.0,13.0
MEG_6629|Drugs|Sulfonamides|Sulfonamide-resistant_dihydropteroate_synthases|SULII,34.0,249.0,16.0,84.0,40.0,20.0
MEG_9|Drugs|Aminoglycosides|Aminoglycoside-resistant_16S_ribosomal_subunit_protein|A16S|RequiresSNPConfirmation,1.0,0.0,0.0,0.0,0.0,0.0
MEG_6082|Multi-compound|Drug_and_biocide_and_metal_resistance|Drug_and_biocide_and_metal_RND_efflux_pumps|ROBA,5795.0,4646.0,6422.0,6440.0,6147.0,7764.0
MEG_2598|Drugs|betalactams|Class_C_betalactamases|DHA,0.0,42.0,23.0,13.0,0.0,25.0
MEG_2448|Metals|Multi-metal_resistance|Multi-metal_RND_efflux_pumps|CUSC,5502.0,4121.0,7338.0,5739.0,5302.0,6957.0
MEG_6879|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,15.0,41.0
MEG_6923|Drugs|betalactams|Class_A_betalactamases|TEM,0.0,0.0,0.0,0.0,0.0,45.0
MEG_4329|Multi-compound|Drug_and_biocide_resistance|Drug_and_biocide_RND_efflux_pumps|OQXA,60.0,79.0,88.0,141.0,41.0,103.0
